Object ID,Last Year's Month,ADDRESS,Primary Category for Calendar,Category,GA,Festival Name,Website,FilmFreeway / Submissions,Date Changes & Cancellations due to COVID-19,Start Date,End Date,City,State,First Submission Deadline,Last Submission Deadline,Oscar Qualifying (Short Subject),Oscar Qualifying (Doc Short),Film Fest Alliance,Category Start,General,Documentary,Short,Women's,LGBTQ+,Jewish,"Black, African, Afr. Am. (etc)","Asian, As. Am. (etc)","Latino, Latin American (etc)","Native American, Indigenous (etc)","Muslim, Arab, Arab Am. (etc)","Misc. Ethnic, Cultural, Foreign Focus (etc)","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Horror,Underground,Animation,Comedy,Student,Misc. Niche,"Environment, Outdoor, Adventure, Wildlife","Social Justice, Peace",Children's,Dance,Christian,"Experimental, Video Art (etc)"
234,11,"8054 NILES AVENUE, 2E SKOKIE, IL 60077","Native American, Indigenous (etc)",Native American/Indigenous,,First Nations Film and Video Festival,http://www.fnfvf.org/,http://fnfvf.org/blog/festival-application/,,tbd,tbd,Skokie,IL,tbd,tbd,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,
895,11,"1412 Chestnut Street, Philadelphia, Pennsylvania 19102 United States",General,General,,FirstGlance Philadelphia Film Fest,http://www.firstglancefilms.com,https://filmfreeway.com/FirstGlanceFilmFestivals,,10/9/2020,10/11/2020,Philadelphia,PA,3/23/2020,7/13/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
235,,"15 West Aspen Avenue, Flagstaff, Arizona 86001",General,General,,Flagstaff Mountain Film Festival,http://www.flagstaffmountainfilms.org/,https://filmfreeway.com/FlagstaffMountainFilmFestival,,2/13/2020,2/16/2020,Flagstaff,AZ,6/1/2019,10/15/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
236,,"416 Main Street, Polson, Montana 59860",General,General,,Flathead Lake International Cinemafest,http://www.flicpolson.com/,https://filmfreeway.com/FLIC,,1/24/2020,1/26/2020,Polson,MT,8/30/2019,10/25/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
237,9,"511 Avenue K, Lubbock, TX 79401",General,General,,Flatland Film Festival,http://www.flatlandfilm.org/,https://filmfreeway.com/FlatlandFilmFestival,,9/24/2020,9/26/2020,Lubbock,TX,2/1/2020,8/1/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
561,,"83 Park St. Suite 5 Providence, RI 02903 United States",General,General,,Flickers' Rhode Island International Film Festival,http://www.film-festival.org/,https://filmfreeway.com/RIFilmFest,Switched to hybrid,8/4/2020,8/9/2020,Newport,RI,1/15/2020,6/15/2020,X,X,,,x,,,,,,,,,,,,,,,,,,,,,,,,
238,,"918 Railroad Avenue Tallahassee, Florida 32310",Animation,Animation,,Florida Animation Festival,https://www.floridaanimationfestival.com/,https://filmfreeway.com/FloridaAnimationFestival,Switched to online,6/11/2020,6/14/2020,Tallahassee,FL,2/10/2020,3/3/2020,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,
239,,"1300 South Orlando Avenue, Maitland, FL 32751",General,General,,Florida Film Festival ,www.floridafilmfestival.com,https://filmfreeway.com/FloridaFilmFestival,Postponed,4/17/2020,4/26/2020,Maitland,FL,10/11/2020,12/13/2020,X,X,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
240,7,"500 S 4th St, Louisville, KY 40202",General,General,,Flyover Film Festival ,https://www.louisvillefilmsociety.org/flyover/,---,,tbd,tbd,Louisville,KY,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
241,10,"408 Second Street Pepin, WI 54759 United States",General,General,,Flyway Film Festival,https://www.flywayfilmfestival.org/,https://filmfreeway.com/TheFlywayFilmFestival,Canceled,10/8/2020,10/11/2020,Pepin,WI,1/31/2020,5/15/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
242,,"234 West 42nd Street, New York, New York 10036",General,General,,"Food Film Festival, The",https://www.thefoodfilmfestival.com/,https://filmfreeway.com/FoodFilmFest,,10/22/2020,10/25/2020,New York,NY,4/3/2020,4/24/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
243,,"243 3rd Avenue NE, Hickory, NC 28601",General,General,,Footcandle Film Festival,http://www.footcandlefilmfestival.com/,https://filmfreeway.com/FootcandleFilmFestival,Switched to online,9/23/2020,9/27/2020,Hickory,NC,1/1/2020,7/20/2020,,,x,,X,,,,,,,,,,,,,,,,,,,,,,,,
244,11,"1314 E Las Olas Blvd #007 Fort Lauderdale, FL 33301-2334 United States",General,General,,Fort Lauderdale International Film Festival,http://www.fliff.com/,https://filmfreeway.com/FortLauderdaleInternationalFilmFestival,,11/6/2020,11/22/2020,Fort Lauderdale,FL,6/1/2020,8/1/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
245,,"6425 Estero Blvd, Fort Myers Beach, FL 33931",General,General,,Fort Myers Beach International Film Festival,http://fmbfilmfest.com/,https://filmfreeway.com/FortMyersBeachinternationalFilmFestival,New dates: Sept 22-27,4/22/2020,4/29/2020,Fort Myers,FL,5/31/2019,11/30/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
760,,"2301 First St Fort Myers, FL 33901 United States",General,General,,Fort Myers Film Festival,http://www.fortmyersfilmfestival.com/,https://filmfreeway.com/FortMyersFilmFestival,,5/6/2020,5/10/2020,Fort Myers,FL,5/10/2019,1/31/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
246,10,"1300 Gendy #217. Fort Worth, TX 76107",LGBTQ+,LGBTQ+,,Fort Worth Gay & Lesbian International Film Festival,https://www.qcinema.org/,https://filmfreeway.com/QCinemaFortWorth,,tbd,tbd,Fort Worth,TX,tbd,tbd,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,
785,,"3701 Altamesa Blvd #331142 Fort Worth, Tx 76163 United States",General,General,,Fort Worth Indie Film Showcase,http://www.fwindie.com/,https://filmfreeway.com/FWIFS,New Dates: Oct 8-10,6/15/2020,6/18/2020,Fort Worth,TX,10/4/2019,5/1/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
247,8,"2132 Wallace St. Stroudsburg, PA United States",General,General,,"Forwardian Film Festival, The ",http://www.forwardianarts.org/,https://filmfreeway.com/TheForwardianFilmFestival,,tbd,tbd,Stroudsburg,PA,tbd,tbd,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,
978,,"5901 Hazeltine National Drive, Orlando, Florida 32822 United States",Horror,Horror,,Freak Show Horror Film Festival,http://www.freakshowfilmfest.com,https://filmfreeway.com/FREAKSHOWHorrorFilmFestival,,10/23/2020,10/25/2020,Orlando,FL,12/30/2019,9/7/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
248,,"5901 Hazeltine National Dr. Orlando, Florida 32822 United States",Horror,Horror,,FREAKSHOW Horror Film Festival,http://freakshowfilmfest.com/,https://filmfreeway.com/FREAKSHOWHorrorFilmFestival,,10/23/2020,10/25/2020,Orlando,FL,12/30/2019,9/7/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
249,,"2612 County Road 1 Wrenshall, MN 55797",General,General,,Free Range Film Festival,http://freerangefilm.com/,https://filmfreeway.com/FreeRangeFilmFestival,Postponed,6/26/2020,6/27/2020,Wrenshall,MN,4/15/2020,4/15/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
906,,"940 New Hampshire Street, Lawrence, Kansas 66044 United States",General,General,,Free State Film Festival,http://freestatefestival.org,https://filmfreeway.com/FreeStateFestival,Postponed until June 2021,6/22/2020,6/28/2020,Lawrence,KS,1/1/2020,3/2/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
868,,"160 W. Fort Street Detroit, MI 48826 United States",Documentary,Documentary,,Freep Film Festival,https://freepfilmfestival.com/,https://filmfreeway.com/FreepFilmFestival,Postponed (planning to move to first week in Dec.),4/22/2020,4/26/2020,Detroit,MI,tbd,tbd,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,
250,11,"815 E Olive Ave., Fresno, CA 93728",General,General,,Fresno Film Festival,http://fresnofilmworks.org/,---,,tbd,tbd,Fresno,CA,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
251,,"Friday Harbor, WA 98250",Documentary,"Environmental/Outdoor/Adventure/Wildlife, Documentary",,Friday Harbor Film Festival,https://www.fhff.org/,https://filmfreeway.com/FHFF,,10/23/2020,10/25/2020,Friday Harbor,WA,6/1/2020,7/1/2020,,,x, ,,x,,,,,,,,,,,,,,,,,,x,,,,,
252,,"1509 Pratt Street Longmont, Co 80501 United States",General,General,,Front Range Film Festival,http://frontrangefilmfest.com/,https://filmfreeway.com/FrontRangeFilmFestival,,2/22/2020,2/22/2020,Longmont,CO,9/7/2019,1/4/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
253,,"160 Johnson St Winona, MN 55987 United States",Documentary,Documentary,,Frozen River Film Festival,https://www.frff.org/,https://filmfreeway.com/FrozenRiverFilmFestival,,2/5/2020,2/9/2020,Winona,MN,4/30/2019,9/30/2019,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,
888,9,"203 S Meeting St., Statesville, North Carolina 28677 United States",General,General,,Full Bloom Film Festival,https://fullbloomfilmfestival.org,https://filmfreeway.com/FullBloomFilmFestival,,tbd,tbd,Statesville,NC,tbd,tbd,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
254,,"320 Blackwell Street, Suite 101, Durham, NC 27701",Documentary,Documentary,,Full Frame Documentary Film Festival,https://www.fullframefest.org/,https://filmfreeway.com/FullFrameDocumentaryFilmFestival,Moved Online June 10-14,4/2/2020,4/5/2020,Raleigh-Durham,NC,10/15/2019,12/15/2019,,X,,,,x,,,,,,,,,,,,,,,,,,,,,,,
255,,"804 N oolitic Dr Bloomington, IN 47404 United States",Short,Short,,Gadabout Film Festival,http://gadaboutfilmfest.com/,https://filmfreeway.com/GadaboutFilmFest,,4/18/2020,4/18/2020,Bloomington,IN,3/2/2020,4/6/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
917,11,"Northeast 3rd Street, Gainesville, Florida 32601 United States","Latino, Latin American (etc)","Latino, Latin American (etc), Short",,Gainesville Latino Film Festival,http://gainesvillelatinofilmfestival.com,https://filmfreeway.com/GainesvilleLatinoFilmFestival,,tbd,tbd,Gainesville,FL,tbd,tbd,,,,,,,x,,,,,,x,,,,,,,,,,,,,,,,
922,9,"7 North Main Street, Kaysville, Utah 84037 United States",Comedy,"Comedy, Short",,Gangrene Film Festival of Comedy Shorts,http://www.gangreneproductions.com/home/index.php ,https://filmfreeway.com/GangreneFilmFestival,,tbd,tbd,Kaysville,UT,tbd,tbd,,,,,,,x,,,,,,,,,,,,,,x,,,,,,,,
256,,"Asbury Park, NJ 07712 United States",General,General,,Garden State Film Festival,http://www.gsff.org/,https://filmfreeway.com/GardenStateFilmFestival,Events canceled; going virtual,3/25/2020,3/28/2020,Asbury Park,NJ,7/15/2019,12/1/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
257,,"1245 16th street Suite 210 Santa Monica, California 90404 United States","Native American, Indigenous (etc)",Native American/Indigenous,,Garifuna International Indigenous Film Festival,http://garifunafilmfestival.com/,https://filmfreeway.com/GarifunaInternationalIndigenousFilmFestival,New Dates: Nov 5-14,5/9/2020,5/31/2020,Santa Monica,CA,2/4/2020,2/24/2020,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,
258,,"Tampa, FL United States",General,General,,Gasparilla International Film Festival,http://www.gasparillafilmfestival.com/,https://filmfreeway.com/GasparillaInternationalFilmFestival,Postponed,3/17/2020,3/22/2020,Tampa,FL,10/31/2019,1/15/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
897,,"Florence, Alabama 35632 United States",General,General,,George Lindsey UNA Film Festival,http://www.lindseyfilmfest.com,https://filmfreeway.com/GeorgeLindseyUNAFilmFestival,,3/5/2020,3/7/2020,Florence,AL,12/1/2019,12/1/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
870,,"5200 Campanile Dr. , San Diego, CA 92115",Misc. Niche,Misc. Niche,,GI Film Festival San Diego,http://gifilmfestivalsd.org,https://filmfreeway.com/GIFilmFestivalSanDiego,"Permanently moving fest to spring (May 18-23, 2021); Mini curated fest 10/1-10/2 ",9/24/2020,9/29/2020,San Diego,CA,tbd,tbd,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
259,,"3006 Judson St., Suite 102 Gig Harbor, Washington 98335 United States",General,General,,Gig Harbor Film Festival,https://gigharborfilm.org/,https://filmfreeway.com/GigHarborFilmFestival,Canceled,9/24/2020,9/27/2020,Gig Harbor,WA,4/15/2020,6/15/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
260,,"2230 Shattuck Avenue, Berkeley, California 94704",Animation,Animation,,GLAS Animation Film Festival,http://www.glasanimation.com/,https://filmfreeway.com/GLASAnimationFestival,Canceled,3/19/2020,3/22/2020,Berkeley,CA,10/1/2019,12/1/2019,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,
261,10,"1061 North Central Avenue Glendale, CA 91202 United States",General,General,,Glendale International Film Festival,https://www.glendaleinternationalfilmfestival.com/,https://filmfreeway.com/GlendaleInternationalFilmFestival,Switched to online Oct 15-21,9/25/2020,10/1/2020,Glendale,CA,3/15/2020,6/15/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
262,,"376 Trapelo Road, Belmont, Massachusetts 02478",General,General,,Global Cinema Film Festival of Boston,https://www.worldwidecinemaframes.com/global-cinema-film-festival,https://filmfreeway.com/GlobalCinemaFilmFestivalofBoston,New Dates: May 1-3,3/27/2020,3/29/2020,Belmont,MA,5/31/2019,12/31/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
263,,"999 9th St NW Washington, DC 20001 United States",Short,"Short, Social Justice/Peace",,Global Impact Film Festival,https://globalimpactdc.org/,https://filmfreeway.com/GlobalImpactDC,New Dates: Aug 6-9,8/28/2020,8/30/2020,"Washington, D.C",DC,1/15/2020,4/15/2020,,,,,,,x,,,,,,,,,,,,,,,,,,x,,,,
264,9,"Winter Park, FL 32790-3310","Social Justice, Peace",Social Justice/Peace,,Global Peace Film Festival,https://peacefilmfest.org/,https://filmfreeway.com/GlobalPeaceFilmFestival,Switched to mostly online Sept 21 - Oct 4,9/29/2020,10/4/2020,Winter Park,FL,3/11/2020,5/20/2020,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,
265,11,"113 Middle Neck Road Great Neck, NY 11021 United States",General,General,,Gold Coast International Film Festival,http://goldcoastfilmfestival.org/,https://filmfreeway.com/GCIFF,,11/3/2020,11/11/2020,Great Neck,NY,4/15/2020,8/15/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
266,,"344 Grove St Jersey City, New Jersey-New York 07302",General,General,,Golden Door Film Festival,http://goldendoorfilmfestival.org/,https://filmfreeway.com/GoldenDoorFilmFestival,,9/19/2020,9/26/2020,Jersey City,NJ,12/6/2019,6/26/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
267,,"1440 Koll Circle, Suite 110 San Jose, CA 95112 United States",General,General,,Golden Gate International Film Festival,http://goldengateinternationalfilmfestival.com/,https://filmfreeway.com/GoldenGateInternationalFilmFestival,,11/6/2020,11/8/2020,San Jose,CA,2/6/2020,9/6/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
268,,"1638 South Park Ave Buffalo, NY 14220 United States",Christian,Christian,,Great Lakes Christian Film Festival,https://glcff.com/,https://filmfreeway.com/GreatLakesChristianFilmFestival,Online & in-person,7/30/2020,8/2/2020,Buffalo,NY,7/31/2019,5/31/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,
839,11,"1131 W. Wisconsin Ave, Milwaukee, WI 53233 United States","Environment, Outdoor, Adventure, Wildlife",Environmental/Outdoor/Adventure/Wildlife,,Great Lakes Environmental Film Festival,http://www.gleff.org/,https://filmfreeway.com/GLEFF,,tbd,tbd,Milwaukee,WI,tbd,tbd,,,, ,,,,,,,,,,,,,,,,,,,,x,,,,,
269,,"1001 State Street Suite 1400 Erie, PA 16501 United States",General,General,,Great Lakes International Film Festival,http://greatlakesfilmfest.com/,https://filmfreeway.com/GreatLakesInternationalFilmFestival,Switched to virtual,9/24/2020,10/10/2020,Erie,PA,4/11/2020,8/29/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
790,9,"13116 Shaker Square, Cleveland, Ohio 44120","Black, African, Afr. Am. (etc)",Black/African/African American,,Greater Cleveland Urban Film Festival,http://www.gcuff.org/,---,,tbd,tbd,Cleveland,OH,tbd,tbd,,,x,,,,,,,,x,,,,,,,,,,,,,,,,,,
270,,"100 Grant Street, De Pere, Wisconsin 54115",General,General,,Green Bay Film Festival,https://www.gbfilmfestival.org/,https://filmfreeway.com/GBFF,,2/6/2020,3/8/2020,De Pere,WI,7/14/2019,9/20/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
898,,"26 Main Street, Montpelier, Vermont 05602 United States",General,General,,Green Mountain Film Festival,https://www.gmffestival.org/ ,https://filmfreeway.com/GreenMountainFilmFestival,Canceled,3/26/2020,3/31/2020,Montpelier,VT,8/1/2019,12/1/2019,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
772,,"80 Wythe Ave, Brooklyn, NY 11249",General,General,,Greenpoint Film Festival,http://greenpointfilmfestival.org/,https://filmfreeway.com/GreenpointFilmFestival,Postponed (looking into summer dates),5/7/2020,5/10/2020,Brooklyn,NY,9/30/2019,1/31/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
271,,"0 Horseneck Lane, Greenwich, CT 06830",General,General,,Greenwich International Film Festival,http://www.greenwichfilm.org/,https://filmfreeway.com/GreenwichInternationalFilmFestival,Switched to Virtual only fest: May 1-3,4/30/2020,5/3/2020,Greenwich,CT,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
840,10,"323 6th Avenue, New York, New York 10014",General,General,,Greenwich Village Film Festival,https://www.greenwichvillagefilmfestival.com/,https://filmfreeway.com/GreenwichVillageFilmFestival,,10/19/2020,10/21/2020,New York,NY,4/30/2020,8/31/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
990,10,"Grenada, MS 38902 United States",Misc. Niche,Misc. Niche,,Grenada Afterglow Festival,http://www.grenadaafterglow.com,https://filmfreeway.com/GrenadaAfterglowFilmFestival,,tbd,tbd,Grenada,MS,tbd,tbd,,,x,,,,,,,,,,,,,,,,,,,,x,,,,,,
272,,"4122 NE Sandy Blvd Portland, OR 97212","Genre - (SciFi, Fantasy, Thriller, Horror, etc.)",Genre,,H.P. Lovecraft Film Festival,https://hplfilmfestival.com/,https://filmfreeway.com/HPLovecraftFilmFestival,,10/2/2020,10/4/2020,Portland,OR,tbd,tbd,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,
273,8,"4800 Hollywood Blvd Hollywood, CA 90027 United States","Misc. Ethnic, Cultural, Foreign Focus (etc)",Misc. Ethnic/Cultural/Foreign Focus,,Haiti International Film Festival,http://www.haitiinternationalfilmfestival.org/,https://filmfreeway.com/HaitiInternationalFilmFestival,,8/15/2020,8/15/2020,Hollywood,CA,2/15/2020,6/15/2020,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
977,10,"737 Main Street, Safety Harbor, Florida 34695 United States",Horror,Horror,,"Halloween Horror Pictur Show, The",http://thehalloweenhorrorpictureshow.com,https://filmfreeway.com/TheHalloweenHorrorPictureShow,,tbd,tbd,Safety Harbor,FL,tbd,tbd,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
274,,"Hamilton, New York 13346 United States",General,General,,Hamilton International Film Festival,https://www.sbehiff.com/,https://filmfreeway.com/sbehiff,,7/20/2020,7/26/2020,Hamilton,NY,9/15/2019,6/20/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
799,12,"Bridgehampton, New York 11932",Documentary,Documentary,,Hamptons Doc Fest,https://www.hamptonsdocfest.com/,https://filmfreeway.com/Hamptonsdocfest,,12/3/2020,12/7/2020,Sag Harbor,NY,4/30/2020,7/10/2020,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,
275,,"47 Newtown Lane, East Hampton, NY 11937",General,General,,Hamptons International Film Festival,http://hampton...filmfest.org/,https://filmfreeway.com/HamptonsFilm,Switched to virtual & drive-in Oct 8-14,10/8/2020,10/12/2020,East Hampton,NY,3/10/2020,5/12/2020,X,X,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
276,,"81a White St Eatontown, NJ 07724 United States",Short,Short,,Hang On To Your Shorts! Film Festival,http://hangontoyourshortsfilmfestival.com/,https://filmfreeway.com/hangontoyourshorts,New Dates: Sept 12-13,5/2/2020,5/3/2020,Eatontown,NJ,7/15/2019,2/19/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
1025,,"24 Summer Street, Haverhill, Massachusetts 01830",Horror,Horror,,Happenstance Horror Fest,https://stainedglassandblo.wixsite.com/stainedglass/,Filmfreeway.com/happenstancehorrorfest,New Date: Sept 12,6/15/2020,6/15/2020,Haverhill,MA,4/1/2020,5/31/2020,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
277,,"2214 Frederick Douglass Boulevard #333 New York, NY 10026 United States",General,General,,Harlem International Film Festival,http://harlemfilmfestival.org/,https://filmfreeway.com/HarlemInternationalFilmFestival,New Dates: Sept 10-13,5/14/2020,5/17/2020,New York,NY,11/10/2019,1/17/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
278,,"335 Bloomfiled Avenue West Hartford, CT 06117 United States",Jewish,Jewish,,Hartford Jewish Film Festival,https://hjff2019.eventive.org/welcome,https://filmfreeway.com/GreaterHartfordJewishFilmFestival,,3/5/2020,3/15/2020,Hartford,CT,7/1/2019,11/30/2019,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,
773,,"59 Shepard Street Soch Box 423 Cambridge, MA 02138 United States",Student,Student,,Harvard College Film Festival,http://www.harvardfilmfestival.org/,https://filmfreeway.com/HarvardFilmFestival,New Dates: Nov 6-7,4/17/2020,4/18/2020,Cambridge,MA,12/2/2019,10/30/2020,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,
279,11,"680 Iwilei Road, Suite 100, Honolulu, HI 96817 USA",General,General,,Hawaii International Film Festival,https://www.hiff.org/,https://filmfreeway.com/HIFF,,11/5/2020,11/15/2020,Honolulu,HI,3/6/2020,6/26/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
280,,"804 Old Fayetteville Street Durham, NC 27701 United States","Black, African, Afr. Am. (etc)",Black/African/African American,,Hayti Heritage Film Festival,https://hayti.org/,https://filmfreeway.com/HaytiHeritageFilmFest,,2/13/2020,2/15/2020,Durham,NC,11/15/2019,11/15/2019,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
281,,"1043 Virginia Ave. Suite 2 Indianapolis, IN 46203 United States",General,General,,Heartland International Film Festival ,http://heartlandfilm.org/festival/,https://filmfreeway.com/HeartlandFilmFestival,Switched to virtual & drive-in,10/8/2020,10/18/2020,Indianapolis,IN,2/9/2020,7/5/2020,X,X,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
282,,"4106 E Wilder Road #283 Bay City, MI 48706 United States",General,General,,Hell's Half Mile Film & Music Festival,http://hhmfest.com/,https://filmfreeway.com/HellsHalfMileFilmMusicFestival,Postponed to fall 2021 (with hybrid replacement offerings during 2020 fest dates),9/24/2020,9/27/2020,Bay City,MI,12/1/2019,4/12/2020,,,x,,x,,,,,,,,,,,,,,,,,,,,,,,,
283,,"Largo, MD 20792",Short,Short,,Heritage Film Festival,https://www.heritagefilmfestival.org/,https://filmfreeway.com/heritagefilmfestival,New Dates: Oct 8-10 (check website to verify as dates could change due to COVID),5/13/2020,5/16/2020,Largo,MD,1/31/2020,3/30/2020,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,
284,10,"45 East Avenue 4th Floor Rochester, NY 14604 United States",Women's,Women's,,High Falls Women's Film Festival,http://highfallsfilmfestival.com,https://filmfreeway.com/HighFallsFilmFestivalRochesterNY,,tbd,tbd,Rochester,NY,tbd,tbd,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,
285,,"2254 HWY 87 South Fredericksburg, Texas 78624 United States",General,General,,Hill Country Film Festival,http://www.hillcountryff.com/,https://filmfreeway.com/HillCountryFilmFestival,Canceled,5/7/2020,5/10/2020,Fredericksburg,TX,10/12/2019,2/22/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
1026,,"437 E Berry Street, Fort Wayne, IN 46802",General,General,,Hobnobben Film Festival,hobnobben.org,https://filmfreeway.com/HobnobbenFilmFestival,New Dates: Oct 23-25,10/9/2020,10/11/2020,Fort Wayne,IN,2/29/2020,6/30/2020,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
286,5,"886 Belmont Avenue Suite C North Haledon, NJ 07508 United States",General,General,,Hoboken International Film Festival,http://www.hobokeninternationalfilmfestival.com/,https://filmfreeway.com/HobokenInternationalFilmFestival,,tbd,tbd,Haledon,NJ,tbd,tbd,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,
